angry,disgust,fear,happy,neutral,sad,suprise
C:\Users\saikr\Desktop\data\train\angry\Training_31785074.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_31740082.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17694602.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25293667.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_26895761.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_40389104.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_31791278.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_31840472.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17717350.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25312384.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_26918192.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_40414726.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_31793501.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_31841601.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17730031.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25315058.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_26950189.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_40448954.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_31798180.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_31858383.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17732454.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25329590.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_26968248.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_40488121.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_31822012.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_31859329.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17764215.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25333526.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_26970366.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_40526385.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_31835561.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_31868274.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17768369.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25336844.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_26972335.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_40580678.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_31843728.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_31953136.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17771172.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25348154.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_26991687.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_40653346.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_31892784.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_31982935.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17772896.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25350316.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27026254.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_40751582.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_31903146.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32010041.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17775194.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25352630.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27033010.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_40757316.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_31929982.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32010393.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17781367.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25369440.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27035614.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_40781826.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32007227.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32017700.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17788728.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25372467.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27037126.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_40783415.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32014338.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32069122.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17794787.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25379236.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27039257.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_40791033.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32014407.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32074206.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17795923.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25399416.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27040612.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_40834985.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32026128.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32117706.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17812101.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25416578.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27048181.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_40862882.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32056400.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32128390.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17830823.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25447127.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27060330.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_40920632.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32076966.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32147457.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17849962.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25471165.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27071247.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_40940475.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32085853.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32174440.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17877975.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25487582.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27133515.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_40985714.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32114163.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32199556.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17881962.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25491048.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27197678.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_40986076.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32138342.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32212169.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17897060.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25518250.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27218341.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41004362.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32151399.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32219009.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17897227.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25529195.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27247515.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41052475.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32153813.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32230987.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17900783.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25551403.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27347453.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41073912.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32188796.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32277724.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17932142.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25565574.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27352473.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41078319.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32264070.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32296532.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17952471.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25573104.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27359156.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41080139.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32291439.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32317426.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17956960.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25574596.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27384052.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41128189.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32295480.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32346910.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17964509.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25588825.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27470164.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41144967.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32342634.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32347187.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_17986331.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25592221.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27531817.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41150203.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32345088.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32457174.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18010800.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25602357.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27538694.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41189316.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32358166.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32527288.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18012717.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25602436.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27539207.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41190551.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32360815.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32561808.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18018221.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25606751.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27553099.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41233774.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32392069.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32562167.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18018852.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25613296.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27561872.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41260997.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32440149.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32595654.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18019105.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25635405.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27597930.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41310092.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32440697.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32606962.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18019776.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25636182.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27637389.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41347320.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32444629.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32639501.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18026824.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25636833.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27638603.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41381663.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32455649.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32677177.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18033933.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25649632.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27707513.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41416051.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32460514.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32699273.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18035111.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25650294.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27712136.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41454066.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32473963.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32734485.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18039046.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25656125.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27735118.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41461435.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32571770.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32735149.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18044640.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25691062.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27745500.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41486573.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32583157.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32760455.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18057551.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25720476.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27748325.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41592747.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32617142.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32775510.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18057665.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25724045.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27754953.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41633454.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32630895.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32778118.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18059888.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25727818.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27757890.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41654235.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32639374.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32935826.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18103763.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25743673.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27803122.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41673469.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32656584.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32937411.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18115277.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25805990.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27806993.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41715429.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32676457.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_32991402.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18116002.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25837475.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27843041.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41717063.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32705300.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_33022655.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18134881.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25837662.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27851901.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41749867.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32724511.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_33039338.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18151475.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25877865.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27876876.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41765216.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32741556.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_33048121.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18183676.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25902527.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27909717.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41773435.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32747149.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_33075662.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18188952.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25902942.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27916259.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41782409.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32769196.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_33096480.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18189214.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25936437.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27946658.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41793202.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32821877.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_33131991.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18194604.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25964185.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27947031.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41838590.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32830476.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_33147622.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18229342.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25981960.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27994569.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41850025.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_32846605.jpg,,C:\Users\saikr\Desktop\data\train\fear\Training_33162639.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_18247833.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_25992767.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_27996485.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_41859921.jpg
